Date,Slot,Festival,Visitors
2026-01-10,03-06,,43750
2026-01-10,06-09,,175000
2026-01-10,09-12,,218750
2026-01-10,12-15,,131250
2026-01-10,15-18,,87500
2026-01-10,18-21,,131250
2026-01-10,21-24,,43750
2026-01-11,00-03,,43750
2026-01-11,03-06,,43750
2026-01-11,06-09,,175000
2026-01-11,09-12,,218750
2026-01-11,12-15,,131250
2026-01-11,15-18,,87500
2026-01-11,18-21,,131250
2026-01-11,21-24,,43750
2026-01-12,00-03,,35000
2026-01-12,03-06,,35000
2026-01-12,06-09,,140000
2026-01-12,09-12,,175000
2026-01-12,12-15,,105000
2026-01-12,15-18,,70000
2026-01-12,18-21,,105000
2026-01-12,21-24,,35000
2026-01-13,00-03,,35000
2026-01-13,03-06,,35000
2026-01-13,06-09,,140000
2026-01-13,09-12,,175000
2026-01-13,12-15,,105000
2026-01-13,15-18,,70000
2026-01-13,18-21,,105000
2026-01-13,21-24,,35000
2026-01-14,00-03,Uttarayan / Makar Sankranti / Dhanurmas Ends,35000
2026-01-14,03-06,Uttarayan / Makar Sankranti / Dhanurmas Ends,35000
2026-01-14,06-09,Uttarayan / Makar Sankranti / Dhanurmas Ends,140000
2026-01-14,09-12,Uttarayan / Makar Sankranti / Dhanurmas Ends,175000
2026-01-14,12-15,Uttarayan / Makar Sankranti / Dhanurmas Ends,105000
2026-01-14,15-18,Uttarayan / Makar Sankranti / Dhanurmas Ends,70000
2026-01-14,18-21,Uttarayan / Makar Sankranti / Dhanurmas Ends,105000
2026-01-14,21-24,Uttarayan / Makar Sankranti / Dhanurmas Ends,35000
2026-01-15,00-03,,35000
2026-01-15,03-06,,35000
2026-01-15,06-09,,140000
2026-01-15,09-12,,175000
2026-01-15,12-15,,105000
2026-01-15,15-18,,70000
2026-01-15,18-21,,105000
2026-01-15,21-24,,35000
2026-01-16,00-03,,35000
2026-01-16,03-06,,35000
2026-01-16,06-09,,140000
2026-01-16,09-12,,175000
2026-01-16,12-15,,105000
2026-01-16,15-18,,70000
2026-01-16,18-21,,105000
2026-01-16,21-24,,35000
2026-01-17,00-03,,43750
2026-01-17,03-06,,43750
2026-01-17,06-09,,175000
2026-01-17,09-12,,218750
2026-01-17,12-15,,131250
2026-01-17,15-18,,87500
2026-01-17,18-21,,131250
2026-01-17,21-24,,43750
2026-01-18,00-03,,43750
2026-01-18,03-06,,43750
2026-01-18,06-09,,175000
2026-01-18,09-12,,218750
2026-01-18,12-15,,131250
2026-01-18,15-18,,87500
2026-01-18,18-21,,131250
2026-01-18,21-24,,43750
2026-01-19,00-03,,35000
2026-01-19,03-06,,35000
2026-01-19,06-09,,140000
2026-01-19,09-12,,175000
2026-01-19,12-15,,105000
2026-01-19,15-18,,70000
2026-01-19,18-21,,105000
2026-01-19,21-24,,35000
2026-01-20,00-03,,35000
2026-01-20,03-06,,35000
2026-01-20,06-09,,140000
2026-01-20,09-12,,175000
2026-01-20,12-15,,105000
2026-01-20,15-18,,70000
2026-01-20,18-21,,105000
2026-01-20,21-24,,35000
2026-01-21,00-03,,35000
2026-01-21,03-06,,35000
2026-01-21,06-09,,140000
2026-01-21,09-12,,175000
2026-01-21,12-15,,105000
2026-01-21,15-18,,70000
2026-01-21,18-21,,105000
2026-01-21,21-24,,35000
2026-01-22,00-03,,35000
2026-01-22,03-06,,35000
2026-01-22,06-09,,140000
2026-01-22,09-12,,175000
2026-01-22,12-15,,105000
2026-01-22,15-18,,70000
2026-01-22,18-21,,105000
2026-01-22,21-24,,35000
2026-01-23,00-03,Vasant Panchami,63000
2026-01-23,03-06,Vasant Panchami,63000
2026-01-23,06-09,Vasant Panchami,252000
2026-01-23,09-12,Vasant Panchami,315000
2026-01-23,12-15,Vasant Panchami,189000
2026-01-23,15-18,Vasant Panchami,126000
2026-01-23,18-21,Vasant Panchami,189000
2026-01-23,21-24,Vasant Panchami,63000
2026-01-24,00-03,,43750
2026-01-24,03-06,,43750
2026-01-24,06-09,,175000
2026-01-24,09-12,,218750
2026-01-24,12-15,,131250
2026-01-24,15-18,,87500
2026-01-24,18-21,,131250
2026-01-24,21-24,,43750
2026-01-25,00-03,,43750
2026-01-25,03-06,,43750
2026-01-25,06-09,,175000
2026-01-25,09-12,,218750
2026-01-25,12-15,,131250
2026-01-25,15-18,,87500
2026-01-25,18-21,,131250
2026-01-25,21-24,,43750
2026-01-26,00-03,,35000
2026-01-26,03-06,,35000
2026-01-26,06-09,,140000
2026-01-26,09-12,,175000
2026-01-26,12-15,,105000
2026-01-26,15-18,,70000
2026-01-26,18-21,,105000
2026-01-26,21-24,,35000
2026-01-27,00-03,,35000
2026-01-27,03-06,,35000
2026-01-27,06-09,,140000
2026-01-27,09-12,,175000
2026-01-27,12-15,,105000
2026-01-27,15-18,,70000
2026-01-27,18-21,,105000
2026-01-27,21-24,,35000
2026-01-28,00-03,,35000
2026-01-28,03-06,,35000
2026-01-28,06-09,,140000
2026-01-28,09-12,,175000
2026-01-28,12-15,,105000
2026-01-28,15-18,,70000
2026-01-28,18-21,,105000
2026-01-28,21-24,,35000
2026-01-29,00-03,,35000
2026-01-29,03-06,,35000
2026-01-29,06-09,,140000
2026-01-29,09-12,,175000
2026-01-29,12-15,,105000
2026-01-29,15-18,,70000
2026-01-29,18-21,,105000
2026-01-29,21-24,,35000
2026-01-30,00-03,,35000
2026-01-30,03-06,,35000
2026-01-30,06-09,,140000
2026-01-30,09-12,,175000
2026-01-30,12-15,,105000
2026-01-30,15-18,,70000
2026-01-30,18-21,,105000
2026-01-30,21-24,,35000
2026-01-31,00-03,,43750
2026-01-31,03-06,,43750
2026-01-31,06-09,,175000
2026-01-31,09-12,,218750
2026-01-31,12-15,,131250
2026-01-31,15-18,,87500
2026-01-31,18-21,,131250
2026-01-31,21-24,,43750
2026-02-01,00-03,Maghi Purnima,43750
2026-02-01,03-06,Maghi Purnima,43750
2026-02-01,06-09,Maghi Purnima,175000
2026-02-01,09-12,Maghi Purnima,218750
2026-02-01,12-15,Maghi Purnima,131250
2026-02-01,15-18,Maghi Purnima,87500
2026-02-01,18-21,Maghi Purnima,131250
2026-02-01,21-24,Maghi Purnima,43750
2026-02-02,00-03,,35000
2026-02-02,03-06,,35000
2026-02-02,06-09,,140000
2026-02-02,09-12,,175000
2026-02-02,12-15,,105000
2026-02-02,15-18,,70000
2026-02-02,18-21,,105000
2026-02-02,21-24,,35000
2026-02-03,00-03,,35000
2026-02-03,03-06,,35000
2026-02-03,06-09,,140000
2026-02-03,09-12,,175000
2026-02-03,12-15,,105000
2026-02-03,15-18,,70000
2026-02-03,18-21,,105000
2026-02-03,21-24,,35000
2026-02-04,00-03,,35000
2026-02-04,03-06,,35000
2026-02-04,06-09,,140000
2026-02-04,09-12,,175000
2026-02-04,12-15,,105000
2026-02-04,15-18,,70000
2026-02-04,18-21,,105000
2026-02-04,21-24,,35000
2026-02-05,00-03,,35000
2026-02-05,03-06,,35000
2026-02-05,06-09,,140000
2026-02-05,09-12,,175000
2026-02-05,12-15,,105000
2026-02-05,15-18,,70000
2026-02-05,18-21,,105000
2026-02-05,21-24,,35000
2026-02-06,00-03,,35000
2026-02-06,03-06,,35000
2026-02-06,06-09,,140000
2026-02-06,09-12,,175000
2026-02-06,12-15,,105000
2026-02-06,15-18,,70000
2026-02-06,18-21,,105000
2026-02-06,21-24,,35000
2026-02-07,00-03,,43750
2026-02-07,03-06,,43750
2026-02-07,06-09,,175000
2026-02-07,09-12,,218750
2026-02-07,12-15,,131250
2026-02-07,15-18,,87500
2026-02-07,18-21,,131250
2026-02-07,21-24,,43750
2026-02-08,00-03,,43750
2026-02-08,03-06,,43750
2026-02-08,06-09,,175000
2026-02-08,09-12,,218750
2026-02-08,12-15,,131250
2026-02-08,15-18,,87500
2026-02-08,18-21,,131250
2026-02-08,21-24,,43750
2026-02-09,00-03,,35000
2026-02-09,03-06,,35000
2026-02-09,06-09,,140000
2026-02-09,09-12,,175000
2026-02-09,12-15,,105000
2026-02-09,15-18,,70000
2026-02-09,18-21,,105000
2026-02-09,21-24,,35000
2026-02-10,00-03,,35000
2026-02-10,03-06,,35000
2026-02-10,06-09,,140000
2026-02-10,09-12,,175000
2026-02-10,12-15,,105000
2026-02-10,15-18,,70000
2026-02-10,18-21,,105000
2026-02-10,21-24,,35000
2026-02-11,00-03,,35000
2026-02-11,03-06,,35000
2026-02-11,06-09,,140000
2026-02-11,09-12,,175000
2026-02-11,12-15,,105000
2026-02-11,15-18,,70000
2026-02-11,18-21,,105000
2026-02-11,21-24,,35000
2026-02-12,00-03,,35000
2026-02-12,03-06,,35000
2026-02-12,06-09,,140000
2026-02-12,09-12,,175000
2026-02-12,12-15,,105000
2026-02-12,15-18,,70000
2026-02-12,18-21,,105000
2026-02-12,21-24,,35000
2026-02-13,00-03,,35000
2026-02-13,03-06,,35000
2026-02-13,06-09,,140000
2026-02-13,09-12,,175000
2026-02-13,12-15,,105000
2026-02-13,15-18,,70000
2026-02-13,18-21,,105000
2026-02-13,21-24,,35000
2026-02-14,00-03,,43750
2026-02-14,03-06,,43750
2026-02-14,06-09,,175000
2026-02-14,09-12,,218750
2026-02-14,12-15,,131250
2026-02-14,15-18,,87500
2026-02-14,18-21,,131250
2026-02-14,21-24,,43750
2026-02-15,00-03,Mahashivratri,43750
2026-02-15,03-06,Mahashivratri,43750
2026-02-15,06-09,Mahashivratri,175000
2026-02-15,09-12,Mahashivratri,218750
2026-02-15,12-15,Mahashivratri,131250
2026-02-15,15-18,Mahashivratri,87500
2026-02-15,18-21,Mahashivratri,131250
2026-02-15,21-24,Mahashivratri,43750
2026-02-16,00-03,,35000
2026-02-16,03-06,,35000
2026-02-16,06-09,,140000
2026-02-16,09-12,,175000
2026-02-16,12-15,,105000
2026-02-16,15-18,,70000
2026-02-16,18-21,,105000
2026-02-16,21-24,,35000
2026-02-17,00-03,,35000
2026-02-17,03-06,,35000
2026-02-17,06-09,,140000
2026-02-17,09-12,,175000
2026-02-17,12-15,,105000
2026-02-17,15-18,,70000
2026-02-17,18-21,,105000
2026-02-17,21-24,,35000
2026-02-18,00-03,,35000
2026-02-18,03-06,,35000
2026-02-18,06-09,,140000
2026-02-18,09-12,,175000
2026-02-18,12-15,,105000
2026-02-18,15-18,,70000
2026-02-18,18-21,,105000
2026-02-18,21-24,,35000
2026-02-19,00-03,,35000
2026-02-19,03-06,,35000
2026-02-19,06-09,,140000
2026-02-19,09-12,,175000
2026-02-19,12-15,,105000
2026-02-19,15-18,,70000
2026-02-19,18-21,,105000
2026-02-19,21-24,,35000
2026-02-20,00-03,,35000
2026-02-20,03-06,,35000
2026-02-20,06-09,,140000
2026-02-20,09-12,,175000
2026-02-20,12-15,,105000
2026-02-20,15-18,,70000
2026-02-20,18-21,,105000
2026-02-20,21-24,,35000
2026-02-21,00-03,,43750
2026-02-21,03-06,,43750
2026-02-21,06-09,,175000
2026-02-21,09-12,,218750
2026-02-21,12-15,,131250
2026-02-21,15-18,,87500
2026-02-21,18-21,,131250
2026-02-21,21-24,,43750
2026-02-22,00-03,,43750
2026-02-22,03-06,,43750
2026-02-22,06-09,,175000
2026-02-22,09-12,,218750
2026-02-22,12-15,,131250
2026-02-22,15-18,,87500
2026-02-22,18-21,,131250
2026-02-22,21-24,,43750
2026-02-23,00-03,,35000
2026-02-23,03-06,,35000
2026-02-23,06-09,,140000
2026-02-23,09-12,,175000
2026-02-23,12-15,,105000
2026-02-23,15-18,,70000
2026-02-23,18-21,,105000
2026-02-23,21-24,,35000
2026-02-24,00-03,,35000
2026-02-24,03-06,,35000
2026-02-24,06-09,,140000
2026-02-24,09-12,,175000
2026-02-24,12-15,,105000
2026-02-24,15-18,,70000
2026-02-24,18-21,,105000
2026-02-24,21-24,,35000
2026-02-25,00-03,,35000
2026-02-25,03-06,,35000
2026-02-25,06-09,,140000
2026-02-25,09-12,,175000
2026-02-25,12-15,,105000
2026-02-25,15-18,,70000
2026-02-25,18-21,,105000
2026-02-25,21-24,,35000
2026-02-26,00-03,,35000
2026-02-26,03-06,,35000
2026-02-26,06-09,,140000
2026-02-26,09-12,,175000
2026-02-26,12-15,,105000
2026-02-26,15-18,,70000
2026-02-26,18-21,,105000
2026-02-26,21-24,,35000
2026-02-27,00-03,,35000
2026-02-27,03-06,,35000
2026-02-27,06-09,,140000
2026-02-27,09-12,,175000
2026-02-27,12-15,,105000
2026-02-27,15-18,,70000
2026-02-27,18-21,,105000
2026-02-27,21-24,,35000
2026-02-28,00-03,,43750
2026-02-28,03-06,,43750
2026-02-28,06-09,,175000
2026-02-28,09-12,,218750
2026-02-28,12-15,,131250
2026-02-28,15-18,,87500
2026-02-28,18-21,,131250
2026-02-28,21-24,,43750
2026-03-01,00-03,,43750
2026-03-01,03-06,,43750
2026-03-01,06-09,,175000
2026-03-01,09-12,,218750
2026-03-01,12-15,,131250
2026-03-01,15-18,,87500
2026-03-01,18-21,,131250
2026-03-01,21-24,,43750
2026-03-02,00-03,Holi / Purnima / Holashtak Ends,35000
2026-03-02,03-06,Holi / Purnima / Holashtak Ends,35000
2026-03-02,06-09,Holi / Purnima / Holashtak Ends,140000
2026-03-02,09-12,Holi / Purnima / Holashtak Ends,175000
2026-03-02,12-15,Holi / Purnima / Holashtak Ends,105000
2026-03-02,15-18,Holi / Purnima / Holashtak Ends,70000
2026-03-02,18-21,Holi / Purnima / Holashtak Ends,105000
2026-03-02,21-24,Holi / Purnima / Holashtak Ends,35000
2026-03-03,00-03,Dhuleti / Vasantotsav / Purnima,35000
2026-03-03,03-06,Dhuleti / Vasantotsav / Purnima,35000
2026-03-03,06-09,Dhuleti / Vasantotsav / Purnima,140000
2026-03-03,09-12,Dhuleti / Vasantotsav / Purnima,175000
2026-03-03,12-15,Dhuleti / Vasantotsav / Purnima,105000
2026-03-03,15-18,Dhuleti / Vasantotsav / Purnima,70000
2026-03-03,18-21,Dhuleti / Vasantotsav / Purnima,105000
2026-03-03,21-24,Dhuleti / Vasantotsav / Purnima,35000
2026-03-04,00-03,,35000
2026-03-04,03-06,,35000
2026-03-04,06-09,,140000
2026-03-04,09-12,,175000
2026-03-04,12-15,,105000
2026-03-04,15-18,,70000
2026-03-04,18-21,,105000
2026-03-04,21-24,,35000
2026-03-05,00-03,,35000
2026-03-05,03-06,,35000
2026-03-05,06-09,,140000
2026-03-05,09-12,,175000
2026-03-05,12-15,,105000
2026-03-05,15-18,,70000
2026-03-05,18-21,,105000
2026-03-05,21-24,,35000
2026-03-06,00-03,,35000
2026-03-06,03-06,,35000
2026-03-06,06-09,,140000
2026-03-06,09-12,,175000
2026-03-06,12-15,,105000
2026-03-06,15-18,,70000
2026-03-06,18-21,,105000
2026-03-06,21-24,,35000
2026-03-07,00-03,,43750
2026-03-07,03-06,,43750
2026-03-07,06-09,,175000
2026-03-07,09-12,,218750
2026-03-07,12-15,,131250
2026-03-07,15-18,,87500
2026-03-07,18-21,,131250
2026-03-07,21-24,,43750
2026-03-08,00-03,,43750
2026-03-08,03-06,,43750
2026-03-08,06-09,,175000
2026-03-08,09-12,,218750
2026-03-08,12-15,,131250
2026-03-08,15-18,,87500
2026-03-08,18-21,,131250
2026-03-08,21-24,,43750
2026-03-09,00-03,,35000
2026-03-09,03-06,,35000
2026-03-09,06-09,,140000
2026-03-09,09-12,,175000
2026-03-09,12-15,,105000
2026-03-09,15-18,,70000
2026-03-09,18-21,,105000
2026-03-09,21-24,,35000
2026-03-10,00-03,,35000
2026-03-10,03-06,,35000
2026-03-10,06-09,,140000
2026-03-10,09-12,,175000
2026-03-10,12-15,,105000
2026-03-10,15-18,,70000
2026-03-10,18-21,,105000
2026-03-10,21-24,,35000
2026-03-11,00-03,,35000
2026-03-11,03-06,,35000
2026-03-11,06-09,,140000
2026-03-11,09-12,,175000
2026-03-11,12-15,,105000
2026-03-11,15-18,,70000
2026-03-11,18-21,,105000
2026-03-11,21-24,,35000
2026-03-12,00-03,,35000
2026-03-12,03-06,,35000
2026-03-12,06-09,,140000
2026-03-12,09-12,,175000
2026-03-12,12-15,,105000
2026-03-12,15-18,,70000
2026-03-12,18-21,,105000
2026-03-12,21-24,,35000
2026-03-13,00-03,,35000
2026-03-13,03-06,,35000
2026-03-13,06-09,,140000
2026-03-13,09-12,,175000
2026-03-13,12-15,,105000
2026-03-13,15-18,,70000
2026-03-13,18-21,,105000
2026-03-13,21-24,,35000
2026-03-14,00-03,,43750
2026-03-14,03-06,,43750
2026-03-14,06-09,,175000
2026-03-14,09-12,,218750
2026-03-14,12-15,,131250
2026-03-14,15-18,,87500
2026-03-14,18-21,,131250
2026-03-14,21-24,,43750
2026-03-15,00-03,,43750
2026-03-15,03-06,,43750
2026-03-15,06-09,,175000
2026-03-15,09-12,,218750
2026-03-15,12-15,,131250
2026-03-15,15-18,,87500
2026-03-15,18-21,,131250
2026-03-15,21-24,,43750
2026-03-16,00-03,,35000
2026-03-16,03-06,,35000
2026-03-16,06-09,,140000
2026-03-16,09-12,,175000
2026-03-16,12-15,,105000
2026-03-16,15-18,,70000
2026-03-16,18-21,,105000
2026-03-16,21-24,,35000
2026-03-17,00-03,,35000
2026-03-17,03-06,,35000
2026-03-17,06-09,,140000
2026-03-17,09-12,,175000
2026-03-17,12-15,,105000
2026-03-17,15-18,,70000
2026-03-17,18-21,,105000
2026-03-17,21-24,,35000
2026-03-18,00-03,,35000
2026-03-18,03-06,,35000
2026-03-18,06-09,,140000
2026-03-18,09-12,,175000
2026-03-18,12-15,,105000
2026-03-18,15-18,,70000
2026-03-18,18-21,,105000
2026-03-18,21-24,,35000
2026-03-19,00-03,Gudi Padwa / Chaitra Starts / Chaitra Navratri Starts,35000
2026-03-19,03-06,Gudi Padwa / Chaitra Starts / Chaitra Navratri Starts,35000
2026-03-19,06-09,Gudi Padwa / Chaitra Starts / Chaitra Navratri Starts,140000
2026-03-19,09-12,Gudi Padwa / Chaitra Starts / Chaitra Navratri Starts,175000
2026-03-19,12-15,Gudi Padwa / Chaitra Starts / Chaitra Navratri Starts,105000
2026-03-19,15-18,Gudi Padwa / Chaitra Starts / Chaitra Navratri Starts,70000
2026-03-19,18-21,Gudi Padwa / Chaitra Starts / Chaitra Navratri Starts,105000
2026-03-19,21-24,Gudi Padwa / Chaitra Starts / Chaitra Navratri Starts,35000
2026-03-20,00-03,,35000
2026-03-20,03-06,,35000
2026-03-20,06-09,,140000
2026-03-20,09-12,,175000
2026-03-20,12-15,,105000
2026-03-20,15-18,,70000
2026-03-20,18-21,,105000
2026-03-20,21-24,,35000
2026-03-21,00-03,,43750
2026-03-21,03-06,,43750
2026-03-21,06-09,,175000
2026-03-21,09-12,,218750
2026-03-21,12-15,,131250
2026-03-21,15-18,,87500
2026-03-21,18-21,,131250
2026-03-21,21-24,,43750
2026-03-22,00-03,,43750
2026-03-22,03-06,,43750
2026-03-22,06-09,,175000
2026-03-22,09-12,,218750
2026-03-22,12-15,,131250
2026-03-22,15-18,,87500
2026-03-22,18-21,,131250
2026-03-22,21-24,,43750
2026-03-23,00-03,,35000
2026-03-23,03-06,,35000
2026-03-23,06-09,,140000
2026-03-23,09-12,,175000
2026-03-23,12-15,,105000
2026-03-23,15-18,,70000
2026-03-23,18-21,,105000
2026-03-23,21-24,,35000
2026-03-24,00-03,,35000
2026-03-24,03-06,,35000
2026-03-24,06-09,,140000
2026-03-24,09-12,,175000
2026-03-24,12-15,,105000
2026-03-24,15-18,,70000
2026-03-24,18-21,,105000
2026-03-24,21-24,,35000
2026-03-25,00-03,,35000
2026-03-25,03-06,,35000
2026-03-25,06-09,,140000
2026-03-25,09-12,,175000
2026-03-25,12-15,,105000
2026-03-25,15-18,,70000
2026-03-25,18-21,,105000
2026-03-25,21-24,,35000
2026-03-26,00-03,Ram Navami / Chaitra Navratri Ends,125000
2026-03-26,03-06,Ram Navami / Chaitra Navratri Ends,125000
2026-03-26,06-09,Ram Navami / Chaitra Navratri Ends,500000
2026-03-26,09-12,Ram Navami / Chaitra Navratri Ends,625000
2026-03-26,12-15,Ram Navami / Chaitra Navratri Ends,375000
2026-03-26,15-18,Ram Navami / Chaitra Navratri Ends,250000
2026-03-26,18-21,Ram Navami / Chaitra Navratri Ends,375000
2026-03-26,21-24,Ram Navami / Chaitra Navratri Ends,125000
2026-03-27,00-03,,35000
2026-03-27,03-06,,35000
2026-03-27,06-09,,140000
2026-03-27,09-12,,175000
2026-03-27,12-15,,105000
2026-03-27,15-18,,70000
2026-03-27,18-21,,105000
2026-03-27,21-24,,35000
2026-03-28,00-03,Ramnavami Annakut Mahotsav,43750
2026-03-28,03-06,Ramnavami Annakut Mahotsav,43750
2026-03-28,06-09,Ramnavami Annakut Mahotsav,175000
2026-03-28,09-12,Ramnavami Annakut Mahotsav,218750
2026-03-28,12-15,Ramnavami Annakut Mahotsav,131250
2026-03-28,15-18,Ramnavami Annakut Mahotsav,87500
2026-03-28,18-21,Ramnavami Annakut Mahotsav,131250
2026-03-28,21-24,Ramnavami Annakut Mahotsav,43750
2026-03-29,00-03,,43750
2026-03-29,03-06,,43750
2026-03-29,06-09,,175000
2026-03-29,09-12,,218750
2026-03-29,12-15,,131250
2026-03-29,15-18,,87500
2026-03-29,18-21,,131250
2026-03-29,21-24,,43750
2026-03-30,00-03,,35000
2026-03-30,03-06,,35000
2026-03-30,06-09,,140000
2026-03-30,09-12,,175000
2026-03-30,12-15,,105000
2026-03-30,15-18,,70000
2026-03-30,18-21,,105000
2026-03-30,21-24,,35000
2026-03-31,00-03,,35000
2026-03-31,03-06,,35000
2026-03-31,06-09,,140000
2026-03-31,09-12,,175000
2026-03-31,12-15,,105000
2026-03-31,15-18,,70000
2026-03-31,18-21,,105000
2026-03-31,21-24,,35000
2026-04-01,00-03,,35000
2026-04-01,03-06,,35000
2026-04-01,06-09,,140000
2026-04-01,09-12,,175000
2026-04-01,12-15,,105000
2026-04-01,15-18,,70000
2026-04-01,18-21,,105000
2026-04-01,21-24,,35000
2026-04-02,00-03,Shree Hanuman Jayanti / Chaitri Purnima,35000
2026-04-02,03-06,Shree Hanuman Jayanti / Chaitri Purnima,35000
2026-04-02,06-09,Shree Hanuman Jayanti / Chaitri Purnima,140000
2026-04-02,09-12,Shree Hanuman Jayanti / Chaitri Purnima,175000
2026-04-02,12-15,Shree Hanuman Jayanti / Chaitri Purnima,105000
2026-04-02,15-18,Shree Hanuman Jayanti / Chaitri Purnima,70000
2026-04-02,18-21,Shree Hanuman Jayanti / Chaitri Purnima,105000
2026-04-02,21-24,Shree Hanuman Jayanti / Chaitri Purnima,35000
2026-04-03,00-03,,35000
2026-04-03,03-06,,35000
2026-04-03,06-09,,140000
2026-04-03,09-12,,175000
2026-04-03,12-15,,105000
2026-04-03,15-18,,70000
2026-04-03,18-21,,105000
2026-04-03,21-24,,35000
2026-04-04,00-03,,43750
2026-04-04,03-06,,43750
2026-04-04,06-09,,175000
2026-04-04,09-12,,218750
2026-04-04,12-15,,131250
2026-04-04,15-18,,87500
2026-04-04,18-21,,131250
2026-04-04,21-24,,43750
2026-04-05,00-03,,43750
2026-04-05,03-06,,43750
2026-04-05,06-09,,175000
2026-04-05,09-12,,218750
2026-04-05,12-15,,131250
2026-04-05,15-18,,87500
2026-04-05,18-21,,131250
2026-04-05,21-24,,43750
2026-04-06,00-03,,35000
2026-04-06,03-06,,35000
2026-04-06,06-09,,140000
2026-04-06,09-12,,175000
2026-04-06,12-15,,105000
2026-04-06,15-18,,70000
2026-04-06,18-21,,105000
2026-04-06,21-24,,35000
2026-04-07,00-03,,35000
2026-04-07,03-06,,35000
2026-04-07,06-09,,140000
2026-04-07,09-12,,175000
2026-04-07,12-15,,105000
2026-04-07,15-18,,70000
2026-04-07,18-21,,105000
2026-04-07,21-24,,35000
2026-04-08,00-03,,35000
2026-04-08,03-06,,35000
2026-04-08,06-09,,140000
2026-04-08,09-12,,175000
2026-04-08,12-15,,105000
2026-04-08,15-18,,70000
2026-04-08,18-21,,105000
2026-04-08,21-24,,35000
2026-04-09,00-03,,35000
2026-04-09,03-06,,35000
2026-04-09,06-09,,140000
2026-04-09,09-12,,175000
2026-04-09,12-15,,105000
2026-04-09,15-18,,70000
2026-04-09,18-21,,105000
2026-04-09,21-24,,35000
2026-04-10,00-03,,35000
2026-04-10,03-06,,35000
2026-04-10,06-09,,140000
2026-04-10,09-12,,175000
2026-04-10,12-15,,105000
2026-04-10,15-18,,70000
2026-04-10,18-21,,105000
2026-04-10,21-24,,35000
2026-04-11,00-03,,43750
2026-04-11,03-06,,43750
2026-04-11,06-09,,175000
2026-04-11,09-12,,218750
2026-04-11,12-15,,131250
2026-04-11,15-18,,87500
2026-04-11,18-21,,131250
2026-04-11,21-24,,43750
2026-04-12,00-03,,43750
2026-04-12,03-06,,43750
2026-04-12,06-09,,175000
2026-04-12,09-12,,218750
2026-04-12,12-15,,131250
2026-04-12,15-18,,87500
2026-04-12,18-21,,131250
2026-04-12,21-24,,43750
2026-04-13,00-03,,35000
2026-04-13,03-06,,35000
2026-04-13,06-09,,140000
2026-04-13,09-12,,175000
2026-04-13,12-15,,105000
2026-04-13,15-18,,70000
2026-04-13,18-21,,105000
2026-04-13,21-24,,35000
2026-04-14,00-03,,35000
2026-04-14,03-06,,35000
2026-04-14,06-09,,140000
2026-04-14,09-12,,175000
2026-04-14,12-15,,105000
2026-04-14,15-18,,70000
2026-04-14,18-21,,105000
2026-04-14,21-24,,35000
2026-04-15,00-03,,35000
2026-04-15,03-06,,35000
2026-04-15,06-09,,140000
2026-04-15,09-12,,175000
2026-04-15,12-15,,105000
2026-04-15,15-18,,70000
2026-04-15,18-21,,105000
2026-04-15,21-24,,35000
2026-04-16,00-03,,35000
2026-04-16,03-06,,35000
2026-04-16,06-09,,140000
2026-04-16,09-12,,175000
2026-04-16,12-15,,105000
2026-04-16,15-18,,70000
2026-04-16,18-21,,105000
2026-04-16,21-24,,35000
2026-04-17,00-03,,35000
2026-04-17,03-06,,35000
2026-04-17,06-09,,140000
2026-04-17,09-12,,175000
2026-04-17,12-15,,105000
2026-04-17,15-18,,70000
2026-04-17,18-21,,105000
2026-04-17,21-24,,35000
2026-04-18,00-03,,43750
2026-04-18,03-06,,43750
2026-04-18,06-09,,175000
2026-04-18,09-12,,218750
2026-04-18,12-15,,131250
2026-04-18,15-18,,87500
2026-04-18,18-21,,131250
2026-04-18,21-24,,43750
2026-04-19,00-03,Akshay Trutia (Akha Trij),43750
2026-04-19,03-06,Akshay Trutia (Akha Trij),43750
2026-04-19,06-09,Akshay Trutia (Akha Trij),175000
2026-04-19,09-12,Akshay Trutia (Akha Trij),218750
2026-04-19,12-15,Akshay Trutia (Akha Trij),131250
2026-04-19,15-18,Akshay Trutia (Akha Trij),87500
2026-04-19,18-21,Akshay Trutia (Akha Trij),131250
