Date,Slot,Estimated_Wait_Time_Min,Estimated_Queue_Length,Zone,Zone_Density,Risk_Level,Arrival_Rate_Per_Hour,Temple_Capacity_Utilization_%
2026-03-09,03-06,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-03-09,06-09,98,49000,Entry Gate,Critical,CRITICAL,46667,100.0
2026-03-09,09-12,122,61250,Security Check,Critical,CRITICAL,58333,100.0
2026-03-09,12-15,75,36750,Holding Area,Critical,CRITICAL,35000,100.0
2026-03-09,15-18,52,24500,Darshan Queue,Critical,CRITICAL,23333,100.0
2026-03-09,18-21,75,36750,Garbh Griha Zone,Critical,CRITICAL,35000,100.0
2026-03-09,21-24,28,12250,Exit Corridor,Critical,CRITICAL,11667,70.0
2026-03-10,00-03,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-03-10,03-06,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-03-10,06-09,98,49000,Security Check,Critical,CRITICAL,46667,100.0
2026-03-10,09-12,122,61250,Holding Area,Critical,CRITICAL,58333,100.0
2026-03-10,12-15,75,36750,Darshan Queue,Critical,CRITICAL,35000,100.0
2026-03-10,15-18,52,24500,Garbh Griha Zone,Critical,CRITICAL,23333,100.0
2026-03-10,18-21,75,36750,Exit Corridor,Critical,CRITICAL,35000,100.0
2026-03-10,21-24,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-03-11,00-03,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-03-11,03-06,28,12250,Security Check,Critical,CRITICAL,11667,70.0
2026-03-11,06-09,98,49000,Holding Area,Critical,CRITICAL,46667,100.0
2026-03-11,09-12,122,61250,Darshan Queue,Critical,CRITICAL,58333,100.0
2026-03-11,12-15,75,36750,Garbh Griha Zone,Critical,CRITICAL,35000,100.0
2026-03-11,15-18,52,24500,Exit Corridor,Critical,CRITICAL,23333,100.0
2026-03-11,18-21,75,36750,Parking Area,Critical,CRITICAL,35000,100.0
2026-03-11,21-24,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-03-12,00-03,28,12250,Security Check,Critical,CRITICAL,11667,70.0
2026-03-12,03-06,28,12250,Holding Area,Critical,CRITICAL,11667,70.0
2026-03-12,06-09,98,49000,Darshan Queue,Critical,CRITICAL,46667,100.0
2026-03-12,09-12,122,61250,Garbh Griha Zone,Critical,CRITICAL,58333,100.0
2026-03-12,12-15,75,36750,Exit Corridor,Critical,CRITICAL,35000,100.0
2026-03-12,15-18,52,24500,Parking Area,Critical,CRITICAL,23333,100.0
2026-03-12,18-21,75,36750,Entry Gate,Critical,CRITICAL,35000,100.0
2026-03-12,21-24,28,12250,Security Check,Critical,CRITICAL,11667,70.0
2026-03-13,00-03,28,12250,Holding Area,Critical,CRITICAL,11667,70.0
2026-03-13,03-06,28,12250,Darshan Queue,Critical,CRITICAL,11667,70.0
2026-03-13,06-09,98,49000,Garbh Griha Zone,Critical,CRITICAL,46667,100.0
2026-03-13,09-12,122,61250,Exit Corridor,Critical,CRITICAL,58333,100.0
2026-03-13,12-15,75,36750,Parking Area,Critical,CRITICAL,35000,100.0
2026-03-13,15-18,52,24500,Entry Gate,Critical,CRITICAL,23333,100.0
2026-03-13,18-21,75,36750,Security Check,Critical,CRITICAL,35000,100.0
2026-03-13,21-24,28,12250,Holding Area,Critical,CRITICAL,11667,70.0
2026-03-14,00-03,34,15312,Darshan Queue,Critical,CRITICAL,14583,87.5
2026-03-14,03-06,34,15312,Garbh Griha Zone,Critical,CRITICAL,14583,87.5
2026-03-14,06-09,122,61250,Exit Corridor,Critical,CRITICAL,58333,100.0
2026-03-14,09-12,151,76562,Parking Area,Critical,CRITICAL,72917,100.0
2026-03-14,12-15,92,45938,Entry Gate,Critical,CRITICAL,43750,100.0
2026-03-14,15-18,63,30625,Security Check,Critical,CRITICAL,29167,100.0
2026-03-14,18-21,92,45938,Holding Area,Critical,CRITICAL,43750,100.0
2026-03-14,21-24,34,15312,Darshan Queue,Critical,CRITICAL,14583,87.5
2026-03-15,00-03,34,15312,Garbh Griha Zone,Critical,CRITICAL,14583,87.5
2026-03-15,03-06,34,15312,Exit Corridor,Critical,CRITICAL,14583,87.5
2026-03-15,06-09,122,61250,Parking Area,Critical,CRITICAL,58333,100.0
2026-03-15,09-12,151,76562,Entry Gate,Critical,CRITICAL,72917,100.0
2026-03-15,12-15,92,45938,Security Check,Critical,CRITICAL,43750,100.0
2026-03-15,15-18,63,30625,Holding Area,Critical,CRITICAL,29167,100.0
2026-03-15,18-21,92,45938,Darshan Queue,Critical,CRITICAL,43750,100.0
2026-03-15,21-24,34,15312,Garbh Griha Zone,Critical,CRITICAL,14583,87.5
2026-03-16,00-03,28,12250,Exit Corridor,Critical,CRITICAL,11667,70.0
2026-03-16,03-06,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-03-16,06-09,98,49000,Entry Gate,Critical,CRITICAL,46667,100.0
2026-03-16,09-12,122,61250,Security Check,Critical,CRITICAL,58333,100.0
2026-03-16,12-15,75,36750,Holding Area,Critical,CRITICAL,35000,100.0
2026-03-16,15-18,52,24500,Darshan Queue,Critical,CRITICAL,23333,100.0
2026-03-16,18-21,75,36750,Garbh Griha Zone,Critical,CRITICAL,35000,100.0
2026-03-16,21-24,28,12250,Exit Corridor,Critical,CRITICAL,11667,70.0
2026-03-17,00-03,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-03-17,03-06,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-03-17,06-09,98,49000,Security Check,Critical,CRITICAL,46667,100.0
2026-03-17,09-12,122,61250,Holding Area,Critical,CRITICAL,58333,100.0
2026-03-17,12-15,75,36750,Darshan Queue,Critical,CRITICAL,35000,100.0
2026-03-17,15-18,52,24500,Garbh Griha Zone,Critical,CRITICAL,23333,100.0
2026-03-17,18-21,75,36750,Exit Corridor,Critical,CRITICAL,35000,100.0
2026-03-17,21-24,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-03-18,00-03,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-03-18,03-06,28,12250,Security Check,Critical,CRITICAL,11667,70.0
2026-03-18,06-09,98,49000,Holding Area,Critical,CRITICAL,46667,100.0
2026-03-18,09-12,122,61250,Darshan Queue,Critical,CRITICAL,58333,100.0
2026-03-18,12-15,75,36750,Garbh Griha Zone,Critical,CRITICAL,35000,100.0
2026-03-18,15-18,52,24500,Exit Corridor,Critical,CRITICAL,23333,100.0
2026-03-18,18-21,75,36750,Parking Area,Critical,CRITICAL,35000,100.0
2026-03-18,21-24,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-03-19,00-03,28,12250,Security Check,Critical,CRITICAL,11667,70.0
2026-03-19,03-06,28,12250,Holding Area,Critical,CRITICAL,11667,70.0
2026-03-19,06-09,98,49000,Darshan Queue,Critical,CRITICAL,46667,100.0
2026-03-19,09-12,122,61250,Garbh Griha Zone,Critical,CRITICAL,58333,100.0
2026-03-19,12-15,75,36750,Exit Corridor,Critical,CRITICAL,35000,100.0
2026-03-19,15-18,52,24500,Parking Area,Critical,CRITICAL,23333,100.0
2026-03-19,18-21,75,36750,Entry Gate,Critical,CRITICAL,35000,100.0
2026-03-19,21-24,28,12250,Security Check,Critical,CRITICAL,11667,70.0
2026-03-20,00-03,28,12250,Holding Area,Critical,CRITICAL,11667,70.0
2026-03-20,03-06,28,12250,Darshan Queue,Critical,CRITICAL,11667,70.0
2026-03-20,06-09,98,49000,Garbh Griha Zone,Critical,CRITICAL,46667,100.0
2026-03-20,09-12,122,61250,Exit Corridor,Critical,CRITICAL,58333,100.0
2026-03-20,12-15,75,36750,Parking Area,Critical,CRITICAL,35000,100.0
2026-03-20,15-18,52,24500,Entry Gate,Critical,CRITICAL,23333,100.0
2026-03-20,18-21,75,36750,Security Check,Critical,CRITICAL,35000,100.0
2026-03-20,21-24,28,12250,Holding Area,Critical,CRITICAL,11667,70.0
2026-03-21,00-03,34,15312,Darshan Queue,Critical,CRITICAL,14583,87.5
2026-03-21,03-06,34,15312,Garbh Griha Zone,Critical,CRITICAL,14583,87.5
2026-03-21,06-09,122,61250,Exit Corridor,Critical,CRITICAL,58333,100.0
2026-03-21,09-12,151,76562,Parking Area,Critical,CRITICAL,72917,100.0
2026-03-21,12-15,92,45938,Entry Gate,Critical,CRITICAL,43750,100.0
2026-03-21,15-18,63,30625,Security Check,Critical,CRITICAL,29167,100.0
2026-03-21,18-21,92,45938,Holding Area,Critical,CRITICAL,43750,100.0
2026-03-21,21-24,34,15312,Darshan Queue,Critical,CRITICAL,14583,87.5
2026-03-22,00-03,34,15312,Garbh Griha Zone,Critical,CRITICAL,14583,87.5
2026-03-22,03-06,34,15312,Exit Corridor,Critical,CRITICAL,14583,87.5
2026-03-22,06-09,122,61250,Parking Area,Critical,CRITICAL,58333,100.0
2026-03-22,09-12,151,76562,Entry Gate,Critical,CRITICAL,72917,100.0
2026-03-22,12-15,92,45938,Security Check,Critical,CRITICAL,43750,100.0
2026-03-22,15-18,63,30625,Holding Area,Critical,CRITICAL,29167,100.0
2026-03-22,18-21,92,45938,Darshan Queue,Critical,CRITICAL,43750,100.0
2026-03-22,21-24,34,15312,Garbh Griha Zone,Critical,CRITICAL,14583,87.5
2026-03-23,00-03,28,12250,Exit Corridor,Critical,CRITICAL,11667,70.0
2026-03-23,03-06,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-03-23,06-09,98,49000,Entry Gate,Critical,CRITICAL,46667,100.0
2026-03-23,09-12,122,61250,Security Check,Critical,CRITICAL,58333,100.0
2026-03-23,12-15,75,36750,Holding Area,Critical,CRITICAL,35000,100.0
2026-03-23,15-18,52,24500,Darshan Queue,Critical,CRITICAL,23333,100.0
2026-03-23,18-21,75,36750,Garbh Griha Zone,Critical,CRITICAL,35000,100.0
2026-03-23,21-24,28,12250,Exit Corridor,Critical,CRITICAL,11667,70.0
2026-03-24,00-03,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-03-24,03-06,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-03-24,06-09,98,49000,Security Check,Critical,CRITICAL,46667,100.0
2026-03-24,09-12,122,61250,Holding Area,Critical,CRITICAL,58333,100.0
2026-03-24,12-15,75,36750,Darshan Queue,Critical,CRITICAL,35000,100.0
2026-03-24,15-18,52,24500,Garbh Griha Zone,Critical,CRITICAL,23333,100.0
2026-03-24,18-21,75,36750,Exit Corridor,Critical,CRITICAL,35000,100.0
2026-03-24,21-24,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-03-25,00-03,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-03-25,03-06,28,12250,Security Check,Critical,CRITICAL,11667,70.0
2026-03-25,06-09,98,49000,Holding Area,Critical,CRITICAL,46667,100.0
2026-03-25,09-12,122,61250,Darshan Queue,Critical,CRITICAL,58333,100.0
2026-03-25,12-15,75,36750,Garbh Griha Zone,Critical,CRITICAL,35000,100.0
2026-03-25,15-18,52,24500,Exit Corridor,Critical,CRITICAL,23333,100.0
2026-03-25,18-21,75,36750,Parking Area,Critical,CRITICAL,35000,100.0
2026-03-25,21-24,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-03-26,00-03,88,43750,Security Check,Critical,CRITICAL,41667,100.0
2026-03-26,03-06,88,43750,Holding Area,Critical,CRITICAL,41667,100.0
2026-03-26,06-09,180,175000,Darshan Queue,Critical,CRITICAL,166667,100.0
2026-03-26,09-12,180,218750,Garbh Griha Zone,Critical,CRITICAL,208333,100.0
2026-03-26,12-15,180,131250,Exit Corridor,Critical,CRITICAL,125000,100.0
2026-03-26,15-18,172,87500,Parking Area,Critical,CRITICAL,83333,100.0
2026-03-26,18-21,180,131250,Entry Gate,Critical,CRITICAL,125000,100.0
2026-03-26,21-24,88,43750,Security Check,Critical,CRITICAL,41667,100.0
2026-03-27,00-03,28,12250,Holding Area,Critical,CRITICAL,11667,70.0
2026-03-27,03-06,28,12250,Darshan Queue,Critical,CRITICAL,11667,70.0
2026-03-27,06-09,98,49000,Garbh Griha Zone,Critical,CRITICAL,46667,100.0
2026-03-27,09-12,122,61250,Exit Corridor,Critical,CRITICAL,58333,100.0
2026-03-27,12-15,75,36750,Parking Area,Critical,CRITICAL,35000,100.0
2026-03-27,15-18,52,24500,Entry Gate,Critical,CRITICAL,23333,100.0
2026-03-27,18-21,75,36750,Security Check,Critical,CRITICAL,35000,100.0
2026-03-27,21-24,28,12250,Holding Area,Critical,CRITICAL,11667,70.0
2026-03-28,00-03,34,15312,Darshan Queue,Critical,CRITICAL,14583,87.5
2026-03-28,03-06,34,15312,Garbh Griha Zone,Critical,CRITICAL,14583,87.5
2026-03-28,06-09,122,61250,Exit Corridor,Critical,CRITICAL,58333,100.0
2026-03-28,09-12,151,76562,Parking Area,Critical,CRITICAL,72917,100.0
2026-03-28,12-15,92,45938,Entry Gate,Critical,CRITICAL,43750,100.0
2026-03-28,15-18,63,30625,Security Check,Critical,CRITICAL,29167,100.0
2026-03-28,18-21,92,45938,Holding Area,Critical,CRITICAL,43750,100.0
2026-03-28,21-24,34,15312,Darshan Queue,Critical,CRITICAL,14583,87.5
2026-03-29,00-03,34,15312,Garbh Griha Zone,Critical,CRITICAL,14583,87.5
2026-03-29,03-06,34,15312,Exit Corridor,Critical,CRITICAL,14583,87.5
2026-03-29,06-09,122,61250,Parking Area,Critical,CRITICAL,58333,100.0
2026-03-29,09-12,151,76562,Entry Gate,Critical,CRITICAL,72917,100.0
2026-03-29,12-15,92,45938,Security Check,Critical,CRITICAL,43750,100.0
2026-03-29,15-18,63,30625,Holding Area,Critical,CRITICAL,29167,100.0
2026-03-29,18-21,92,45938,Darshan Queue,Critical,CRITICAL,43750,100.0
2026-03-29,21-24,34,15312,Garbh Griha Zone,Critical,CRITICAL,14583,87.5
2026-03-30,00-03,28,12250,Exit Corridor,Critical,CRITICAL,11667,70.0
2026-03-30,03-06,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-03-30,06-09,98,49000,Entry Gate,Critical,CRITICAL,46667,100.0
2026-03-30,09-12,122,61250,Security Check,Critical,CRITICAL,58333,100.0
2026-03-30,12-15,75,36750,Holding Area,Critical,CRITICAL,35000,100.0
2026-03-30,15-18,52,24500,Darshan Queue,Critical,CRITICAL,23333,100.0
2026-03-30,18-21,75,36750,Garbh Griha Zone,Critical,CRITICAL,35000,100.0
2026-03-30,21-24,28,12250,Exit Corridor,Critical,CRITICAL,11667,70.0
2026-03-31,00-03,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-03-31,03-06,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-03-31,06-09,98,49000,Security Check,Critical,CRITICAL,46667,100.0
2026-03-31,09-12,122,61250,Holding Area,Critical,CRITICAL,58333,100.0
2026-03-31,12-15,75,36750,Darshan Queue,Critical,CRITICAL,35000,100.0
2026-03-31,15-18,52,24500,Garbh Griha Zone,Critical,CRITICAL,23333,100.0
2026-03-31,18-21,75,36750,Exit Corridor,Critical,CRITICAL,35000,100.0
2026-03-31,21-24,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-04-01,00-03,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-04-01,03-06,28,12250,Security Check,Critical,CRITICAL,11667,70.0
2026-04-01,06-09,98,49000,Holding Area,Critical,CRITICAL,46667,100.0
2026-04-01,09-12,122,61250,Darshan Queue,Critical,CRITICAL,58333,100.0
2026-04-01,12-15,75,36750,Garbh Griha Zone,Critical,CRITICAL,35000,100.0
2026-04-01,15-18,52,24500,Exit Corridor,Critical,CRITICAL,23333,100.0
2026-04-01,18-21,75,36750,Parking Area,Critical,CRITICAL,35000,100.0
2026-04-01,21-24,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-04-02,00-03,28,12250,Security Check,Critical,CRITICAL,11667,70.0
2026-04-02,03-06,28,12250,Holding Area,Critical,CRITICAL,11667,70.0
2026-04-02,06-09,98,49000,Darshan Queue,Critical,CRITICAL,46667,100.0
2026-04-02,09-12,122,61250,Garbh Griha Zone,Critical,CRITICAL,58333,100.0
2026-04-02,12-15,75,36750,Exit Corridor,Critical,CRITICAL,35000,100.0
2026-04-02,15-18,52,24500,Parking Area,Critical,CRITICAL,23333,100.0
2026-04-02,18-21,75,36750,Entry Gate,Critical,CRITICAL,35000,100.0
2026-04-02,21-24,28,12250,Security Check,Critical,CRITICAL,11667,70.0
2026-04-03,00-03,28,12250,Holding Area,Critical,CRITICAL,11667,70.0
2026-04-03,03-06,28,12250,Darshan Queue,Critical,CRITICAL,11667,70.0
2026-04-03,06-09,98,49000,Garbh Griha Zone,Critical,CRITICAL,46667,100.0
2026-04-03,09-12,122,61250,Exit Corridor,Critical,CRITICAL,58333,100.0
2026-04-03,12-15,75,36750,Parking Area,Critical,CRITICAL,35000,100.0
2026-04-03,15-18,52,24500,Entry Gate,Critical,CRITICAL,23333,100.0
2026-04-03,18-21,75,36750,Security Check,Critical,CRITICAL,35000,100.0
2026-04-03,21-24,28,12250,Holding Area,Critical,CRITICAL,11667,70.0
2026-04-04,00-03,34,15312,Darshan Queue,Critical,CRITICAL,14583,87.5
2026-04-04,03-06,34,15312,Garbh Griha Zone,Critical,CRITICAL,14583,87.5
2026-04-04,06-09,122,61250,Exit Corridor,Critical,CRITICAL,58333,100.0
2026-04-04,09-12,151,76562,Parking Area,Critical,CRITICAL,72917,100.0
2026-04-04,12-15,92,45938,Entry Gate,Critical,CRITICAL,43750,100.0
2026-04-04,15-18,63,30625,Security Check,Critical,CRITICAL,29167,100.0
2026-04-04,18-21,92,45938,Holding Area,Critical,CRITICAL,43750,100.0
2026-04-04,21-24,34,15312,Darshan Queue,Critical,CRITICAL,14583,87.5
2026-04-05,00-03,34,15312,Garbh Griha Zone,Critical,CRITICAL,14583,87.5
2026-04-05,03-06,34,15312,Exit Corridor,Critical,CRITICAL,14583,87.5
2026-04-05,06-09,122,61250,Parking Area,Critical,CRITICAL,58333,100.0
2026-04-05,09-12,151,76562,Entry Gate,Critical,CRITICAL,72917,100.0
2026-04-05,12-15,92,45938,Security Check,Critical,CRITICAL,43750,100.0
2026-04-05,15-18,63,30625,Holding Area,Critical,CRITICAL,29167,100.0
2026-04-05,18-21,92,45938,Darshan Queue,Critical,CRITICAL,43750,100.0
2026-04-05,21-24,34,15312,Garbh Griha Zone,Critical,CRITICAL,14583,87.5
2026-04-06,00-03,28,12250,Exit Corridor,Critical,CRITICAL,11667,70.0
2026-04-06,03-06,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-04-06,06-09,98,49000,Entry Gate,Critical,CRITICAL,46667,100.0
2026-04-06,09-12,122,61250,Security Check,Critical,CRITICAL,58333,100.0
2026-04-06,12-15,75,36750,Holding Area,Critical,CRITICAL,35000,100.0
2026-04-06,15-18,52,24500,Darshan Queue,Critical,CRITICAL,23333,100.0
2026-04-06,18-21,75,36750,Garbh Griha Zone,Critical,CRITICAL,35000,100.0
2026-04-06,21-24,28,12250,Exit Corridor,Critical,CRITICAL,11667,70.0
2026-04-07,00-03,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-04-07,03-06,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-04-07,06-09,98,49000,Security Check,Critical,CRITICAL,46667,100.0
2026-04-07,09-12,122,61250,Holding Area,Critical,CRITICAL,58333,100.0
2026-04-07,12-15,75,36750,Darshan Queue,Critical,CRITICAL,35000,100.0
2026-04-07,15-18,52,24500,Garbh Griha Zone,Critical,CRITICAL,23333,100.0
2026-04-07,18-21,75,36750,Exit Corridor,Critical,CRITICAL,35000,100.0
2026-04-07,21-24,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-04-08,00-03,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-04-08,03-06,28,12250,Security Check,Critical,CRITICAL,11667,70.0
2026-04-08,06-09,98,49000,Holding Area,Critical,CRITICAL,46667,100.0
2026-04-08,09-12,122,61250,Darshan Queue,Critical,CRITICAL,58333,100.0
2026-04-08,12-15,75,36750,Garbh Griha Zone,Critical,CRITICAL,35000,100.0
2026-04-08,15-18,52,24500,Exit Corridor,Critical,CRITICAL,23333,100.0
2026-04-08,18-21,75,36750,Parking Area,Critical,CRITICAL,35000,100.0
2026-04-08,21-24,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-04-09,00-03,28,12250,Security Check,Critical,CRITICAL,11667,70.0
2026-04-09,03-06,28,12250,Holding Area,Critical,CRITICAL,11667,70.0
2026-04-09,06-09,98,49000,Darshan Queue,Critical,CRITICAL,46667,100.0
2026-04-09,09-12,122,61250,Garbh Griha Zone,Critical,CRITICAL,58333,100.0
2026-04-09,12-15,75,36750,Exit Corridor,Critical,CRITICAL,35000,100.0
2026-04-09,15-18,52,24500,Parking Area,Critical,CRITICAL,23333,100.0
2026-04-09,18-21,75,36750,Entry Gate,Critical,CRITICAL,35000,100.0
2026-04-09,21-24,28,12250,Security Check,Critical,CRITICAL,11667,70.0
2026-04-10,00-03,28,12250,Holding Area,Critical,CRITICAL,11667,70.0
2026-04-10,03-06,28,12250,Darshan Queue,Critical,CRITICAL,11667,70.0
2026-04-10,06-09,98,49000,Garbh Griha Zone,Critical,CRITICAL,46667,100.0
2026-04-10,09-12,122,61250,Exit Corridor,Critical,CRITICAL,58333,100.0
2026-04-10,12-15,75,36750,Parking Area,Critical,CRITICAL,35000,100.0
2026-04-10,15-18,52,24500,Entry Gate,Critical,CRITICAL,23333,100.0
2026-04-10,18-21,75,36750,Security Check,Critical,CRITICAL,35000,100.0
2026-04-10,21-24,28,12250,Holding Area,Critical,CRITICAL,11667,70.0
2026-04-11,00-03,34,15312,Darshan Queue,Critical,CRITICAL,14583,87.5
2026-04-11,03-06,34,15312,Garbh Griha Zone,Critical,CRITICAL,14583,87.5
2026-04-11,06-09,122,61250,Exit Corridor,Critical,CRITICAL,58333,100.0
2026-04-11,09-12,151,76562,Parking Area,Critical,CRITICAL,72917,100.0
2026-04-11,12-15,92,45938,Entry Gate,Critical,CRITICAL,43750,100.0
2026-04-11,15-18,63,30625,Security Check,Critical,CRITICAL,29167,100.0
2026-04-11,18-21,92,45938,Holding Area,Critical,CRITICAL,43750,100.0
2026-04-11,21-24,34,15312,Darshan Queue,Critical,CRITICAL,14583,87.5
2026-04-12,00-03,34,15312,Garbh Griha Zone,Critical,CRITICAL,14583,87.5
2026-04-12,03-06,34,15312,Exit Corridor,Critical,CRITICAL,14583,87.5
2026-04-12,06-09,122,61250,Parking Area,Critical,CRITICAL,58333,100.0
2026-04-12,09-12,151,76562,Entry Gate,Critical,CRITICAL,72917,100.0
2026-04-12,12-15,92,45938,Security Check,Critical,CRITICAL,43750,100.0
2026-04-12,15-18,63,30625,Holding Area,Critical,CRITICAL,29167,100.0
2026-04-12,18-21,92,45938,Darshan Queue,Critical,CRITICAL,43750,100.0
2026-04-12,21-24,34,15312,Garbh Griha Zone,Critical,CRITICAL,14583,87.5
2026-04-13,00-03,28,12250,Exit Corridor,Critical,CRITICAL,11667,70.0
2026-04-13,03-06,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-04-13,06-09,98,49000,Entry Gate,Critical,CRITICAL,46667,100.0
2026-04-13,09-12,122,61250,Security Check,Critical,CRITICAL,58333,100.0
2026-04-13,12-15,75,36750,Holding Area,Critical,CRITICAL,35000,100.0
2026-04-13,15-18,52,24500,Darshan Queue,Critical,CRITICAL,23333,100.0
2026-04-13,18-21,75,36750,Garbh Griha Zone,Critical,CRITICAL,35000,100.0
2026-04-13,21-24,28,12250,Exit Corridor,Critical,CRITICAL,11667,70.0
2026-04-14,00-03,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-04-14,03-06,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-04-14,06-09,98,49000,Security Check,Critical,CRITICAL,46667,100.0
2026-04-14,09-12,122,61250,Holding Area,Critical,CRITICAL,58333,100.0
2026-04-14,12-15,75,36750,Darshan Queue,Critical,CRITICAL,35000,100.0
2026-04-14,15-18,52,24500,Garbh Griha Zone,Critical,CRITICAL,23333,100.0
2026-04-14,18-21,75,36750,Exit Corridor,Critical,CRITICAL,35000,100.0
2026-04-14,21-24,28,12250,Parking Area,Critical,CRITICAL,11667,70.0
2026-04-15,00-03,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-04-15,03-06,28,12250,Security Check,Critical,CRITICAL,11667,70.0
2026-04-15,06-09,98,49000,Holding Area,Critical,CRITICAL,46667,100.0
2026-04-15,09-12,122,61250,Darshan Queue,Critical,CRITICAL,58333,100.0
2026-04-15,12-15,75,36750,Garbh Griha Zone,Critical,CRITICAL,35000,100.0
2026-04-15,15-18,52,24500,Exit Corridor,Critical,CRITICAL,23333,100.0
2026-04-15,18-21,75,36750,Parking Area,Critical,CRITICAL,35000,100.0
2026-04-15,21-24,28,12250,Entry Gate,Critical,CRITICAL,11667,70.0
2026-04-16,00-03,28,12250,Security Check,Critical,CRITICAL,11667,70.0
2026-04-16,03-06,28,12250,Holding Area,Critical,CRITICAL,11667,70.0
2026-04-16,06-09,98,49000,Darshan Queue,Critical,CRITICAL,46667,100.0
2026-04-16,09-12,122,61250,Garbh Griha Zone,Critical,CRITICAL,58333,100.0
2026-04-16,12-15,75,36750,Exit Corridor,Critical,CRITICAL,35000,100.0
2026-04-16,15-18,52,24500,Parking Area,Critical,CRITICAL,23333,100.0
